STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/23/2019,,,0.45,0,5,,38,20,36
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/24/2019,,,0,0,4,,36,10,15
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/25/2019,,,0,0,6,,20,-7,-4
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/26/2019,,,0.13,0.5,6,,12,-5,10
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/27/2019,,,0.1,2,7,,18,2,8
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/28/2019,,,0.08,5,10,,32,-8,32
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/29/2019,,,0.4,1,11,,34,0,7
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/30/2019,,,0,0,10,,7,-19,-12
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/31/2019,,,0,0,10,,10,-14,10
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/1/2019,,,0.1,2,10,,10,-14,8
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/2/2019,,,0,0,10,,28,7,27
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/3/2019,,,0,0,8,,46,26,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/4/2019,,,0,0,3,,50,40,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/5/2019,,,0,0,0,,50,24,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/6/2019,,,0.34,0,0,,56,28,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/7/2019,,,0.42,0,0,,44,28,36
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/8/2019,,,,0,0,,36,0,8
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/9/2019,,,0.15,0,0,,16,4,8
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/10/2019,,,0,0,0,,22,8,18
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/11/2019,,,0.08,0.7,,,32,18,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/12/2019,,,,,,,34,20,22
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/13/2019,,,0.02,0.2,,,32,10,22
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/14/2019,,,0.02,0.2,0,,38,11,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/15/2019,,,0,0,0,,38,9,11
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/16/2019,,,0,0,0,,22,10,20
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/17/2019,,,0,0,0,,30,19,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/18/2019,,,0.25,2.5,3,,30,23,25
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/19/2019,,,0,0,3,,31,10,10
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/20/2019,,,0.1,0.5,2,,39,9,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/21/2019,,,0,0,1,,38,18,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/22/2019,,,0,0,1,,38,18,25
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/23/2019,,,0.03,0,0,,44,25,36
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/24/2019,,,0.62,0,0,,49,25,35
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/25/2019,,,0,0,0,,35,10,15
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/26/2019,,,0,0,0,,21,10,18
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/27/2019,,,0,0,0,,32,13,20
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/28/2019,,,0,0,0,,30,15,22
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/1/2019,,,0,0,0,,34,13,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/2/2019,,,0,0,0,,40,26,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/3/2019,,,0,0,0,,34,22,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/4/2019,,,0,0,0,,28,0,10
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/5/2019,,,0,0,0,,14,-12,2
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/6/2019,,,0,0,0,,23,2,16
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/7/2019,,,0,0,0,,35,11,20
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/8/2019,,,0.02,0,0,,42,18,32
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/9/2019,,,0,0,0,,45,18,34
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/10/2019,,,0.46,0,0,,45,33,37
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/11/2019,,,0,0,0,,41,26,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/12/2019,,,0,0,0,,45,21,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/13/2019,,,0.2,0,0,,52,24,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/14/2019,,,0.35,0,0,,60,40,47
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/15/2019,,,0.85,0,0,,64,36,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/16/2019,,,0,0,0,,40,27,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/17/2019,,,0.03,0,0,,45,25,32
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/18/2019,,,0,0,0,,46,26,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/19/2019,,,0,0,0,,47,27,31
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/20/2019,,,0.07,0,0,,54,26,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/21/2019,,,0.11,0,0,,44,32,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/22/2019,,,0,0,0,,44,28,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/23/2019,,,0,0,0,,50,22,27
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/24/2019,,,0.1,0,0,,58,26,36
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/25/2019,,,0,0,0,,46,28,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/26/2019,,,0,0,0,,46,28,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/27/2019,,,0,0,0,,48,30,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/28/2019,,,0.15,0,0,,60,30,54
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/29/2019,,,0,0,0,,67,40,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/30/2019,,,0.73,0,0,,64,40,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/31/2019,,,0,0,0,,48,22,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/1/2019,,,0,0,0,,48,24,34
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/2/2019,,,0,0,0,,53,30,39
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/3/2019,,,0,0,0,,59,36,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/4/2019,,,0.2,0,0,,62,40,56
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/5/2019,,,0.21,0,0,,56,39,42
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/6/2019,,,0,0,0,,60,40,52
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/7/2019,,,0,0,0,,74,44,56
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/8/2019,,,0,0,0,,63,52,55
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/9/2019,,,0,0,0,,80,42,56
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/10/2019,,,0,0,0,,70,34,36
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/11/2019,,,0.06,0,0,,45,35,42
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/12/2019,,,0.72,0,0,,66,40,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/13/2019,,,0,0,0,,58,33,41
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/14/2019,,,0,0,0,,56,32,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/15/2019,,,0.62,2,2,,38,30,36
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/16/2019,,,0,0,0,,60,32,52
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/17/2019,,,0,0,0,,80,46,52
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/18/2019,,,0.13,0,0,,78,50,56
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/19/2019,,,0.5,0,0,,56,42,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/20/2019,,,0,0,0,,56,40,45
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/21/2019,,,0,0,0,,68,38,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/22/2019,,,0,0,0,,84,48,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/23/2019,,,0.32,0,0,,84,50,51
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/24/2019,,,0,0,0,,64,40,51
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/25/2019,,,0,0,0,,71,44,52
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/26/2019,,,0.09,0,0,,76,52,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/27/2019,,,0,0,0,,67,40,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/28/2019,,,1.02,1,1,,63,22,42
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/29/2019,,,0.84,0,0,,62,40,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/30/2019,,,0.67,0,0,,56,39,42
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/1/2019,,,2.16,0,0,,55,40,47
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/2/2019,,,0,0,0,,58,44,52
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/3/2019,,,0,0,0,,56,42,54
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/4/2019,,,0,0,0,,58,44,50
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/5/2019,,,0,0,0,,68,44,58
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/6/2019,,,0,0,0,,76,56,64
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/7/2019,,,0.47,0,0,,77,45,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/8/2019,,,0.11,0,0,,53,44,49
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/9/2019,,,1.5,0,0,,68,48,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/10/2019,,,0.02,0,0,,62,40,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/11/2019,,,0.03,0,0,,62,40,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/12/2019,,,0.01,0,0,,64,42,50
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/13/2019,,,0.13,0,0,,56,41,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/14/2019,,,0,0,0,,68,42,56
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/15/2019,,,0,0,0,,74,50,58
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/16/2019,,,0,0,0,,82,55,74
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/17/2019,,,0.37,0,0,,80,52,54
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/18/2019,,,0.04,0,0,,80,42,69
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/19/2019,,,0.57,0,0,,86,69,77
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/20/2019,,,0.15,0,0,,80,50,56
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/21/2019,,,0.12,0,0,,61,43,47
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/22/2019,,,0.85,0,0,,58,44,54
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/23/2019,,,0.08,0,0,,85,54,65
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/24/2019,,,0.24,0,0,,78,50,58
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/25/2019,,,0,0,0,,80,57,74
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/26/2019,,,0.02,0,0,,86,66,69
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/27/2019,,,0,0,0,,83,50,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/28/2019,,,3.6,0,0,,74,58,64
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/29/2019,,,1.01,0,0,,74,52,64
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/30/2019,,,0.2,0,0,,82,64,74
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/31/2019,,,0,0,0,,84,57,64
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/1/2019,,,0,0,0,,88,64,78
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/2/2019,,,0.45,0,0,,89,48,61
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/3/2019,,,0,0,0,,78,47,57
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/4/2019,,,0.02,0,0,,78,54,65
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/5/2019,,,0.45,0,0,,88,60,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/6/2019,,,0,0,0,,87,57,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/7/2019,,,0,0,0,,84,53,64
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/8/2019,,,0,0,0,,78,60,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/9/2019,,,0,0,0,,82,64,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/10/2019,,,0,0,0,,79,60,61
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/11/2019,,,0,0,0,,78,47,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/12/2019,,,0,0,0,,92,62,70
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/13/2019,,,0.84,0,0,,72,50,58
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/14/2019,,,0,0,0,,70,50,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/15/2019,,,0,0,0,,83,56,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/16/2019,,,0.63,0,0,,71,57,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/17/2019,,,0.3,0,0,,72,55,63
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/18/2019,,,0,0,0,,80,62,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/19/2019,,,0,0,0,,85,60,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/20/2019,,,0.72,0,0,,78,58,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/21/2019,,,0.02,0,0,,74,50,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/22/2019,,,0,0,0,,80,59,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/23/2019,,,0.12,0,0,,88,64,70
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/24/2019,,,0.43,0,0,,87,64,70
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/25/2019,,,0.22,0,0,,78,60,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/26/2019,,,0,0,0,,86,60,74
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/27/2019,,,1.25,0,0,,90,68,78
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/28/2019,,,0,0,0,,94,74,80
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/29/2019,,,0,0,0,,92,70,78
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/30/2019,,,0,0,0,,92,72,80
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/1/2019,,,0.15,0,0,,97,66,74
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/2/2019,,,0,0,0,,95,62,76
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/3/2019,,,1.1,0,0,,96,70,78
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/4/2019,,,0,0,0,,95,68,76
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/5/2019,,,0,0,0,,97,71,77
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/6/2019,,,0,0,0,,88,76,80
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/7/2019,,,0,0,0,,92,65,73
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/8/2019,,,0,0,0,,84,60,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/9/2019,,,0,0,0,,92,64,71
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/10/2019,,,0,0,0,,90,68,78
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/11/2019,,,0,0,0,,100,66,73
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/12/2019,,,0,0,0,,86,60,69
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/13/2019,,,0,0,0,,94,63,76
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/14/2019,,,0.13,0,0,,99,66,80
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/15/2019,,,0.01,0,0,,96,60,76
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/16/2019,,,0.09,0,0,,97,69,73
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/17/2019,,,0.32,0,0,,90,70,80
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/18/2019,,,0.1,0,0,,98,74,80
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/19/2019,,,1.55,0,0,,92,71,82
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/20/2019,,,0.01,0,0,,98,74,77
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/21/2019,,,0,0,0,,99,70,76
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/22/2019,,,0.65,0,0,,90,63,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/23/2019,,,0,0,0,,80,58,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/24/2019,,,0,0,0,,84,58,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/25/2019,,,0,0,0,,88,62,70
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/26/2019,,,0,0,0,,89,64,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/27/2019,,,0,0,0,,89,68,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/28/2019,,,0,0,0,,93,69,74
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/29/2019,,,0,0,0,,94,71,74
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/30/2019,,,0.03,0,0,,84,58,71
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",7/31/2019,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/1/2019,,,0,0,,,89,64,70
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/2/2019,,,0,0,,,86,60,65
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/3/2019,,,0,0,,,90,64,78
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/4/2019,,,0,0,,,90,74,81
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/5/2019,,,0,0,,,94,65,81
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/6/2019,,,0,0,0,,88,70,76
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/7/2019,,,0.02,0,,,88,63,71
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/8/2019,,,0,0,0,,90,70,80
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/9/2019,,,0,0,0,,86,70,76
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/10/2019,,,0,0,0,,93,74,75
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/11/2019,,,0.19,0,0,,91,63,67
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/12/2019,,,0,0,0,,90,62,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/13/2019,,,0.16,0,0,,92,60,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/14/2019,,,0.16,0,0,,81,65,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/15/2019,,,0.1,0,0,,94,64,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/16/2019,,,0,0,0,,84,61,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/17/2019,,,0,0,0,,89,64,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/18/2019,,,0.25,0,0,,88,68,76
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/19/2019,,,0.36,0,0,,90,72,88
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/20/2019,,,0.17,0,0,,91,63,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/21/2019,,,0,0,0,,84,65,74
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/22/2019,,,0,0,0,,82,60,70
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/23/2019,,,0,0,0,,75,66,69
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/24/2019,,,0,0,0,,86,57,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/25/2019,,,0,0,0,,76,60,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/26/2019,,,0.24,0,0,,76,60,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/27/2019,,,0.4,0,0,,80,56,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/28/2019,,,0,0,0,,85,57,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/29/2019,,,0,0,0,,77,57,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/30/2019,,,0,0,0,,74,60,64
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",8/31/2019,,,0,0,0,,76,60,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/1/2019,,,1.57,0,0,,84,57,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/2/2019,,,0,0,0,,78,60,64
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/3/2019,,,0.11,0,0,,88,64,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/4/2019,,,0,0,0,,80,60,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/5/2019,,,0,0,0,,77,54,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/6/2019,,,0,0,0,,80,60,70
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/7/2019,,,0,0,0,,75,55,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/8/2019,,,0,0,0,,80,58,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/9/2019,,,0.11,0,0,,70,59,63
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/10/2019,,,0.05,0,0,,80,62,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/11/2019,,,0.01,0,0,,92,58,73
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/12/2019,,,0.02,0,0,,90,68,78
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/13/2019,,,0.68,0,0,,87,69,74
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/14/2019,,,0,0,0,,80,55,58
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/15/2019,,,1.17,0,0,,82,58,71
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/16/2019,,,0.01,0,0,,82,66,70
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/17/2019,,,0,0,0,,89,59,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/18/2019,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/19/2019,,,0,0,0,,86,60,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/20/2019,,,0,0,0,,87,60,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/21/2019,,,0.05,0,0,,88,68,70
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/22/2019,,,0.76,0,0,,80,68,76
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/23/2019,,,0.71,0,0,,82,58,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/24/2019,,,0,0,0,,77,56,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/25/2019,,,0.02,0,0,,83,59,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/26/2019,,,0,0,0,,78,56,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/27/2019,,,0,0,0,,74,54,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/28/2019,,,2.8,0,0,,70,59,63
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/29/2019,,,1.13,0,0,,63,57,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/30/2019,,,0.15,0,0,,71,61,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/1/2019,,,0,0,0,,89,58,71
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/2/2019,,,0.57,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/3/2019,,,0.55,0,0,,64,60,63
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/4/2019,,,0.01,0,0,,70,45,50
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/5/2019,,,0,0,0,,60,45,49
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/6/2019,,,0.3,0,0,,69,48,58
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/7/2019,,,0,0,0,,67,52,58
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/8/2019,,,0,0,0,,74,44,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/9/2019,,,0,0,0,,76,46,49
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/10/2019,,,0,0,0,,77,47,58
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/11/2019,,,0.33,0,0,,68,58,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/12/2019,,,0.43,0,0,,66,38,42
